Date,Store_ID,Product_ID,Category,Units_Sold,Price_Per_Unit,Total_Sales
2023-08-21,602,246,Imported Fashion,5,160.93,804.65
2022-08-15,241,987,Owned Brand Fashion,6,428.93,2573.58
2021-10-09,63,562,Owned Brand Fashion,12,403.27,4839.24
2022-10-29,61,47,Imported Fashion,8,340.84,2726.72
2023-10-17,22,80,Electronics,5,59.17,295.85
2021-04-16,545,401,Imported Fashion,1,137.72,137.72
2022-04-08,519,174,Electronics,3,289.87,869.61
2023-03-13,762,943,Watches,5,33.82,169.1
2019-08-19,150,545,Electronics,4,119.25,477.0
2023-09-29,802,208,Electronics,17,471.86,8021.62
2020-02-25,176,240,Owned Brand Fashion,5,131.99,659.95
2019-03-01,405,326,Beauty,16,317.35,5077.6
2022-12-20,735,260,Watches,18,290.06,5221.08
2021-01-14,525,509,Beauty,13,197.43,2566.59
2020-05-25,350,449,Imported Fashion,12,185.31,2223.72
2019-02-24,683,681,Owned Brand Fashion,4,83.05,332.2
2023-07-16,246,219,Watches,15,356.58,5348.7
2019-02-16,603,197,Owned Brand Fashion,14,418.63,5860.82
2023-06-16,494,138,Watches,1,264.98,264.98
2023-09-30,319,853,Watches,18,32.38,582.84
2022-02-14,358,427,Imported Fashion,18,255.38,4596.84
2020-01-25,289,675,Imported Fashion,4,410.23,1640.92
2019-02-07,797,106,Electronics,12,246.31,2955.72
2023-02-04,108,315,Imported Fashion,4,24.82,99.28
2021-07-10,405,550,Watches,14,427.02,5978.28
2020-05-04,249,430,Owned Brand Fashion,19,141.68,2691.92
2020-09-14,280,67,Imported Fashion,4,188.69,754.76
2019-11-24,656,65,Imported Fashion,3,179.39,538.17
2019-08-10,439,409,Watches,9,245.19,2206.71
2023-10-17,79,49,Owned Brand Fashion,5,288.65,1443.25
2022-09-02,744,287,Beauty,5,434.22,2171.1
2022-03-04,204,840,Owned Brand Fashion,7,364.27,2549.89
2020-03-18,798,817,Beauty,19,348.08,6613.52
2020-10-11,560,836,Beauty,19,462.76,8792.44
2022-02-10,255,185,Imported Fashion,2,33.41,66.82
2021-02-23,262,591,Beauty,15,401.06,6015.9
2021-11-20,58,865,Owned Brand Fashion,2,358.48,716.96
2020-04-30,64,854,Beauty,16,155.13,2482.08
2023-08-15,360,419,Imported Fashion,19,377.79,7178.01
2021-08-19,136,222,Owned Brand Fashion,19,202.25,3842.75
2023-02-28,689,136,Watches,8,152.34,1218.72
2022-10-27,549,852,Owned Brand Fashion,16,492.44,7879.04
2020-08-12,639,137,Watches,19,340.0,6460.0
2020-09-16,485,885,Electronics,12,419.65,5035.8
2021-12-03,648,305,Owned Brand Fashion,16,69.93,1118.88
2022-07-07,123,281,Imported Fashion,10,37.15,371.5
2022-05-13,378,970,Watches,13,149.1,1938.3
2022-11-18,167,672,Imported Fashion,13,151.93,1975.09
2021-10-24,485,488,Watches,14,68.57,959.98
2023-10-23,386,406,Watches,12,497.8,5973.6
2023-06-03,382,926,Owned Brand Fashion,1,333.69,333.69
2021-07-26,631,548,Watches,16,455.65,7290.4
2022-08-04,506,424,Owned Brand Fashion,16,319.02,5104.32
2019-12-28,548,880,Imported Fashion,2,307.34,614.68
2022-12-27,774,660,Electronics,17,232.62,3954.54
2022-08-30,133,936,Electronics,4,96.67,386.68
2020-03-03,738,297,Electronics,3,287.17,861.51
2020-02-11,328,459,Owned Brand Fashion,13,425.43,5530.59
2021-07-23,172,398,Imported Fashion,19,99.82,1896.58
2022-07-10,469,557,Beauty,16,390.28,6244.48
2023-12-02,301,262,Electronics,12,154.02,1848.24
2022-03-07,695,76,Electronics,4,266.54,1066.16
2020-10-01,111,342,Watches,13,33.29,432.77
2023-12-24,445,244,Owned Brand Fashion,3,406.2,1218.6
2021-01-14,404,579,Owned Brand Fashion,11,412.8,4540.8
2022-04-15,721,994,Imported Fashion,2,129.04,258.08
2021-02-13,351,506,Owned Brand Fashion,17,363.34,6176.78
2023-08-01,379,865,Owned Brand Fashion,19,330.38,6277.22
2020-11-15,510,458,Electronics,1,140.13,140.13
2019-02-16,786,125,Beauty,14,145.31,2034.34
2023-11-18,309,609,Beauty,10,154.44,1544.4
2023-03-12,709,282,Imported Fashion,7,357.3,2501.1
2023-11-02,33,723,Watches,10,463.17,4631.7
2023-01-27,670,834,Watches,15,187.5,2812.5
2021-03-21,404,363,Imported Fashion,8,291.19,2329.52
2022-05-22,461,231,Owned Brand Fashion,10,72.85,728.5
2022-08-05,421,745,Beauty,12,269.73,3236.76
2022-10-07,648,784,Beauty,10,112.55,1125.5
2022-05-02,738,140,Electronics,10,440.2,4402.0
2020-02-05,546,535,Imported Fashion,3,173.6,520.8
2021-07-21,41,547,Watches,18,396.17,7131.06
2022-12-07,560,258,Owned Brand Fashion,5,117.63,588.15
2022-03-05,800,746,Beauty,5,18.11,90.55
2020-01-08,334,567,Imported Fashion,2,472.31,944.62
2020-11-13,504,476,Electronics,3,127.35,382.05
2019-01-30,674,439,Owned Brand Fashion,9,311.84,2806.56
2020-08-11,311,222,Watches,9,336.08,3024.72
2021-08-31,430,799,Watches,4,439.71,1758.84
2020-09-05,115,455,Owned Brand Fashion,4,147.36,589.44
2023-10-22,38,991,Electronics,10,463.52,4635.2
2019-09-02,281,726,Imported Fashion,2,124.59,249.18
2023-09-01,281,179,Owned Brand Fashion,14,310.53,4347.42
2020-04-04,784,693,Watches,6,190.18,1141.08
2022-07-15,165,760,Electronics,1,497.82,497.82
2020-07-13,738,152,Beauty,4,381.43,1525.72
2019-03-28,526,548,Watches,2,218.76,437.52
2019-05-22,291,748,Owned Brand Fashion,11,417.95,4597.45
2020-01-25,404,208,Owned Brand Fashion,17,178.57,3035.69
2020-01-18,243,965,Beauty,10,72.38,723.8
2021-11-26,440,334,Beauty,7,342.57,2397.99
2022-05-05,290,358,Imported Fashion,11,466.12,5127.32
2022-12-08,741,85,Beauty,18,321.51,5787.18
2023-01-27,574,651,Electronics,10,337.59,3375.9
2022-04-08,513,150,Electronics,3,451.13,1353.39
2019-03-21,421,706,Owned Brand Fashion,3,10.83,32.49
2021-07-24,764,76,Watches,11,196.51,2161.61
2021-10-22,499,100,Watches,13,443.43,5764.59
2019-07-06,727,715,Imported Fashion,7,374.98,2624.86
2019-12-02,206,747,Imported Fashion,13,425.98,5537.74
2021-02-15,261,620,Watches,7,226.37,1584.59
2020-05-08,606,17,Owned Brand Fashion,2,497.48,994.96
2021-07-24,106,92,Beauty,3,326.71,980.13
2022-10-21,593,998,Electronics,18,433.67,7806.06
2022-07-16,707,300,Owned Brand Fashion,15,282.28,4234.2
2023-09-12,21,910,Watches,6,304.83,1828.98
2022-03-28,369,308,Imported Fashion,5,338.66,1693.3
2022-10-03,466,650,Owned Brand Fashion,16,106.86,1709.76
2019-04-10,172,508,Electronics,1,161.0,161.0
2023-12-06,186,138,Imported Fashion,4,191.67,766.68
2023-11-20,746,272,Imported Fashion,14,72.7,1017.8
2022-12-05,160,459,Watches,19,494.64,9398.16
2021-05-02,279,826,Imported Fashion,9,375.87,3382.83
2023-05-08,555,644,Imported Fashion,18,419.64,7553.52
2023-02-12,622,774,Beauty,10,221.05,2210.5
2020-02-21,477,278,Beauty,14,57.97,811.58
2022-05-17,378,584,Owned Brand Fashion,3,115.55,346.65
2019-03-29,447,891,Electronics,8,251.27,2010.16
2020-09-18,675,724,Watches,15,221.83,3327.45
2023-07-30,59,535,Beauty,9,391.08,3519.72
2023-05-28,634,764,Beauty,2,105.68,211.36
2019-10-29,333,505,Watches,3,54.35,163.05
2019-05-02,218,356,Owned Brand Fashion,9,40.02,360.18
2021-03-01,501,950,Owned Brand Fashion,13,92.47,1202.11
2022-05-05,192,533,Watches,2,365.89,731.78
2021-02-19,319,116,Electronics,8,152.83,1222.64
2019-04-08,424,81,Watches,12,276.83,3321.96
2021-08-12,343,76,Imported Fashion,5,403.8,2019.0
2020-05-21,120,781,Electronics,9,76.78,691.02
2023-02-16,709,477,Imported Fashion,10,280.53,2805.3
2021-09-04,528,57,Electronics,19,47.54,903.26
2019-07-12,372,794,Watches,10,244.94,2449.4
2020-04-24,461,579,Imported Fashion,7,270.7,1894.9
2022-01-19,466,643,Owned Brand Fashion,15,351.65,5274.75
2020-02-01,344,647,Imported Fashion,3,86.0,258.0
2019-09-09,751,530,Electronics,6,281.26,1687.56
2021-11-03,87,537,Electronics,6,31.53,189.18
2021-09-08,376,491,Beauty,5,286.67,1433.35
2023-09-24,259,145,Imported Fashion,2,279.29,558.58
2023-01-26,121,159,Electronics,13,490.25,6373.25
2023-03-12,1,703,Watches,4,116.46,465.84
2023-11-15,753,265,Beauty,3,16.47,49.41
2022-04-12,676,893,Beauty,18,134.79,2426.22
2019-10-31,661,482,Owned Brand Fashion,14,57.52,805.28
2021-09-08,720,593,Watches,5,32.23,161.15
2021-09-24,753,64,Imported Fashion,18,444.71,8004.78
2019-04-21,144,287,Beauty,2,170.18,340.36
2023-09-02,798,255,Electronics,4,193.34,773.36
2021-12-27,496,503,Electronics,12,263.21,3158.52
2022-10-09,473,510,Imported Fashion,5,203.37,1016.85
2023-08-10,268,901,Beauty,8,368.39,2947.12
2021-11-26,373,683,Electronics,18,155.71,2802.78
2019-12-07,195,849,Imported Fashion,3,146.49,439.47
2019-02-04,688,442,Imported Fashion,1,137.25,137.25
2020-05-22,283,959,Owned Brand Fashion,9,96.42,867.78
2019-06-06,397,182,Beauty,18,313.87,5649.66
2023-11-27,794,951,Electronics,12,415.01,4980.12
2023-05-04,224,448,Owned Brand Fashion,17,211.42,3594.14
2020-02-19,584,854,Electronics,9,232.83,2095.47
2020-02-25,799,154,Watches,15,342.86,5142.9
2022-01-17,495,370,Imported Fashion,11,396.21,4358.31
2022-05-08,368,272,Imported Fashion,16,277.81,4444.96
2022-11-30,365,720,Owned Brand Fashion,13,123.23,1601.99
2020-01-19,166,354,Watches,4,434.2,1736.8
2023-11-20,714,710,Owned Brand Fashion,1,239.0,239.0
2022-01-12,80,318,Imported Fashion,14,146.12,2045.68
2019-03-03,302,591,Imported Fashion,7,278.64,1950.48
2021-12-30,552,119,Electronics,6,375.32,2251.92
2021-08-11,267,339,Electronics,11,18.8,206.8
2021-05-22,440,217,Watches,7,104.95,734.65
2022-05-14,442,653,Electronics,15,24.26,363.9
2019-03-01,139,824,Beauty,1,143.29,143.29
2022-12-29,733,752,Electronics,12,99.07,1188.84
2019-12-02,401,180,Imported Fashion,10,166.06,1660.6
2021-11-22,115,350,Electronics,4,362.56,1450.24
2023-08-18,624,558,Beauty,2,226.73,453.46
2023-07-19,457,178,Watches,1,382.53,382.53
2022-10-28,655,541,Beauty,12,222.04,2664.48
2022-03-27,270,958,Electronics,5,393.63,1968.15
2020-12-20,597,215,Watches,10,352.33,3523.3
2021-10-10,621,692,Electronics,16,334.35,5349.6
2020-12-15,683,897,Beauty,10,473.02,4730.2
2019-02-01,254,739,Watches,19,318.12,6044.28
2021-06-08,218,789,Beauty,11,299.84,3298.24
2021-05-23,523,564,Watches,8,393.89,3151.12
2020-08-29,632,114,Electronics,19,420.46,7988.74
2021-01-15,275,287,Watches,4,24.83,99.32
2023-08-06,149,712,Beauty,17,65.69,1116.73
2023-12-12,631,595,Imported Fashion,8,97.7,781.6
2022-01-05,759,373,Imported Fashion,12,461.49,5537.88
2021-06-16,351,255,Imported Fashion,18,91.0,1638.0
2019-05-01,432,945,Owned Brand Fashion,2,390.13,780.26
2021-12-22,659,813,Electronics,15,129.7,1945.5
2022-09-29,80,956,Imported Fashion,17,316.79,5385.43
2020-07-20,790,108,Imported Fashion,18,250.63,4511.34
2021-09-30,405,526,Owned Brand Fashion,7,379.35,2655.45
2023-12-10,384,355,Electronics,8,70.21,561.68
2021-04-24,100,692,Watches,4,79.75,319.0
2020-04-02,364,262,Owned Brand Fashion,3,489.6,1468.8
2022-12-14,266,80,Electronics,18,325.56,5860.08
2021-10-15,708,641,Beauty,13,13.29,172.77
2020-04-01,445,853,Owned Brand Fashion,13,70.46,915.98
2022-08-13,284,470,Owned Brand Fashion,2,114.7,229.4
2020-06-16,596,225,Watches,17,493.17,8383.89
2022-03-08,297,341,Watches,9,179.85,1618.65
2021-02-04,10,585,Beauty,18,301.71,5430.78
2020-07-11,48,251,Imported Fashion,15,103.09,1546.35
2022-05-01,269,597,Imported Fashion,2,40.06,80.12
2021-12-20,800,833,Beauty,15,66.52,997.8
2019-10-03,650,918,Owned Brand Fashion,17,431.86,7341.62
2021-12-21,328,478,Watches,1,81.16,81.16
2023-09-03,216,625,Watches,8,315.8,2526.4
2023-12-26,201,322,Imported Fashion,18,69.0,1242.0
2023-06-10,85,964,Imported Fashion,2,301.09,602.18
2023-01-11,444,929,Watches,5,95.76,478.8
2021-06-18,374,623,Watches,10,95.74,957.4
2019-08-05,237,240,Beauty,8,137.56,1100.48
2021-06-25,155,60,Electronics,10,298.65,2986.5
2023-10-06,152,995,Imported Fashion,3,248.21,744.63
2022-08-24,362,479,Owned Brand Fashion,16,219.74,3515.84
2020-08-26,322,598,Imported Fashion,9,16.93,152.37
2022-02-14,132,516,Owned Brand Fashion,3,6.26,18.78
2019-10-11,123,963,Watches,14,456.65,6393.1
2023-05-06,266,39,Watches,1,292.4,292.4
2021-11-24,46,724,Watches,18,183.59,3304.62
2020-10-29,528,347,Beauty,6,45.0,270.0
2021-05-28,468,788,Owned Brand Fashion,5,339.37,1696.85
2019-03-29,804,321,Owned Brand Fashion,7,240.25,1681.75
2020-09-29,556,464,Watches,13,38.01,494.13
2019-10-12,529,40,Owned Brand Fashion,17,313.2,5324.4
2021-06-09,605,470,Beauty,19,264.65,5028.35
2022-04-28,427,283,Imported Fashion,7,112.79,789.53
2019-08-10,402,411,Beauty,1,410.63,410.63
2019-04-01,616,475,Owned Brand Fashion,2,361.44,722.88
2019-11-13,657,238,Beauty,11,159.37,1753.07
2023-06-08,578,810,Imported Fashion,18,192.51,3465.18
2022-01-01,213,9,Owned Brand Fashion,5,369.13,1845.65
2022-02-21,149,71,Watches,9,91.77,825.93
2021-02-19,280,755,Beauty,16,230.14,3682.24
2023-05-18,225,328,Beauty,13,394.61,5129.93
2022-05-22,116,485,Watches,12,18.38,220.56
2020-03-10,659,828,Electronics,16,405.27,6484.32
2022-09-25,90,7,Imported Fashion,6,243.65,1461.9
2020-05-18,9,807,Watches,18,245.01,4410.18
2022-06-02,347,427,Watches,7,77.83,544.81
2023-05-07,24,472,Owned Brand Fashion,3,436.32,1308.96
2022-12-09,127,967,Owned Brand Fashion,9,256.57,2309.13
2019-03-06,262,824,Electronics,3,150.34,451.02
2019-11-15,108,270,Beauty,3,456.8,1370.4
2023-12-05,616,53,Watches,12,195.59,2347.08
2020-07-08,127,515,Owned Brand Fashion,1,480.25,480.25
2019-11-19,280,558,Imported Fashion,1,497.87,497.87
2019-09-25,754,522,Watches,8,184.98,1479.84
2021-10-08,389,913,Beauty,1,411.57,411.57
2019-10-11,447,206,Watches,2,280.57,561.14
2020-01-22,253,866,Watches,19,292.76,5562.44
2019-11-15,428,320,Electronics,19,482.58,9169.02
2022-10-07,122,602,Imported Fashion,6,90.17,541.02
2019-05-20,84,739,Electronics,17,341.87,5811.79
2019-10-13,40,153,Electronics,11,364.44,4008.84
2019-05-01,270,802,Imported Fashion,6,363.76,2182.56
2021-10-13,340,542,Owned Brand Fashion,18,167.23,3010.14
2020-04-09,49,880,Owned Brand Fashion,2,113.77,227.54
2023-11-24,271,532,Watches,10,35.26,352.6
2020-01-09,422,363,Beauty,8,257.54,2060.32
2022-07-03,463,302,Electronics,17,321.29,5461.93
2020-07-18,793,900,Owned Brand Fashion,6,272.69,1636.14
2023-06-16,568,918,Imported Fashion,16,405.17,6482.72
2023-12-25,649,62,Watches,14,266.38,3729.32
2022-09-30,741,710,Imported Fashion,14,251.85,3525.9
2022-02-10,403,494,Imported Fashion,17,239.04,4063.68
2019-05-24,462,18,Electronics,4,472.76,1891.04
2019-10-31,411,317,Watches,14,172.73,2418.22
2021-06-17,722,486,Electronics,8,470.58,3764.64
2022-05-10,144,296,Owned Brand Fashion,15,271.52,4072.8
2021-02-06,644,370,Owned Brand Fashion,10,351.9,3519.0
2022-11-09,434,292,Imported Fashion,8,253.94,2031.52
2023-02-26,526,896,Imported Fashion,18,152.32,2741.76
2023-05-03,671,345,Imported Fashion,1,466.05,466.05
2019-07-12,778,338,Owned Brand Fashion,7,123.39,863.73
2022-05-08,18,864,Electronics,17,169.79,2886.43
2019-08-19,44,307,Owned Brand Fashion,11,258.3,2841.3
2021-10-12,761,337,Owned Brand Fashion,19,295.05,5605.95
2020-07-09,444,873,Watches,4,147.29,589.16
2022-10-10,106,719,Owned Brand Fashion,8,174.3,1394.4
2022-07-17,296,171,Imported Fashion,17,406.48,6910.16
2020-10-20,745,496,Imported Fashion,17,91.33,1552.61
2020-04-29,19,552,Electronics,10,353.52,3535.2
2020-01-05,658,36,Imported Fashion,2,433.1,866.2
2022-05-16,545,368,Electronics,6,179.73,1078.38
2019-04-01,379,488,Watches,8,141.03,1128.24
2023-05-13,430,596,Watches,14,322.29,4512.06
2022-08-29,53,869,Imported Fashion,11,216.73,2384.03
2020-07-04,259,838,Electronics,2,201.99,403.98
2022-02-26,739,498,Beauty,11,456.34,5019.74
2020-09-22,366,230,Electronics,10,177.4,1774.0
2020-01-23,699,741,Electronics,9,68.87,619.83
2023-05-26,798,979,Electronics,18,276.29,4973.22
2019-03-05,340,419,Beauty,18,101.97,1835.46
2020-05-15,563,453,Electronics,13,268.74,3493.62
2021-04-01,238,25,Watches,8,226.53,1812.24
2021-03-19,50,485,Watches,7,499.84,3498.88
2019-01-03,621,673,Electronics,14,28.67,401.38
2022-10-29,454,569,Electronics,11,102.75,1130.25
2019-03-26,720,256,Electronics,3,387.88,1163.64
2020-06-01,170,437,Beauty,16,275.46,4407.36
2022-01-22,731,660,Owned Brand Fashion,19,20.83,395.77
2020-08-01,723,872,Watches,18,361.84,6513.12
2021-08-30,358,71,Imported Fashion,4,132.11,528.44
2022-10-15,331,673,Owned Brand Fashion,2,204.85,409.7
2022-03-23,138,74,Electronics,19,246.55,4684.45
2023-09-13,688,305,Owned Brand Fashion,12,259.16,3109.92
2022-03-03,697,234,Owned Brand Fashion,5,255.12,1275.6
2021-12-13,732,873,Electronics,15,467.55,7013.25
2022-08-25,734,823,Imported Fashion,6,95.12,570.72
2019-09-01,447,467,Imported Fashion,7,279.08,1953.56
2020-06-30,645,222,Watches,1,128.74,128.74
2023-04-16,159,895,Owned Brand Fashion,11,88.33,971.63
2022-05-23,354,994,Beauty,15,227.66,3414.9
2022-09-30,425,871,Watches,12,314.98,3779.76
2020-08-05,665,312,Imported Fashion,5,63.51,317.55
2021-11-06,547,639,Owned Brand Fashion,11,326.63,3592.93
2022-03-19,129,32,Electronics,15,436.98,6554.7
2022-01-27,730,246,Owned Brand Fashion,4,58.48,233.92
2021-06-27,714,987,Electronics,6,128.25,769.5
2019-08-31,143,781,Owned Brand Fashion,19,291.33,5535.27
2022-11-29,551,289,Electronics,17,385.54,6554.18
2021-07-16,31,50,Watches,18,262.26,4720.68
2021-04-14,144,195,Beauty,11,140.92,1550.12
2023-01-27,572,451,Electronics,10,373.27,3732.7
2022-06-18,225,994,Beauty,18,86.86,1563.48
2023-10-06,734,885,Beauty,10,104.6,1046.0
2019-01-26,220,306,Owned Brand Fashion,8,400.37,3202.96
2020-06-11,159,782,Imported Fashion,5,326.99,1634.95
2022-06-23,404,733,Beauty,3,247.45,742.35
2020-02-15,215,753,Owned Brand Fashion,17,330.22,5613.74
2019-12-25,682,390,Electronics,2,296.78,593.56
2022-12-20,140,737,Watches,19,168.5,3201.5
2021-01-06,394,359,Owned Brand Fashion,19,358.95,6820.05
2019-07-21,348,747,Beauty,11,116.08,1276.88
2022-08-08,245,482,Watches,18,173.21,3117.78
2021-01-19,593,430,Beauty,3,152.59,457.77
2023-11-27,564,337,Owned Brand Fashion,7,116.82,817.74
2022-08-09,701,19,Watches,8,440.07,3520.56
2019-11-06,560,866,Electronics,7,295.69,2069.83
2022-08-29,488,864,Electronics,3,282.64,847.92
2020-01-06,180,315,Imported Fashion,17,99.76,1695.92
2022-11-12,482,627,Beauty,6,152.97,917.82
2023-03-14,661,500,Beauty,18,451.05,8118.9
2023-08-17,208,42,Watches,17,337.75,5741.75
2020-10-15,110,325,Electronics,7,342.1,2394.7
2023-10-27,401,777,Electronics,17,69.0,1173.0
2021-11-02,527,337,Electronics,8,215.97,1727.76
2019-11-25,553,763,Electronics,11,371.23,4083.53
2022-04-06,40,711,Watches,8,96.82,774.56
2019-03-16,235,323,Electronics,7,32.24,225.68
2019-02-01,455,807,Imported Fashion,4,158.97,635.88
2021-06-25,473,917,Owned Brand Fashion,4,106.54,426.16
2023-04-17,677,370,Owned Brand Fashion,17,206.07,3503.19
2022-04-27,183,91,Electronics,16,124.27,1988.32
2019-08-19,737,656,Beauty,10,210.26,2102.6
2019-12-30,324,688,Electronics,10,228.49,2284.9
2020-10-07,642,368,Imported Fashion,7,355.39,2487.73
2023-11-15,563,711,Electronics,8,177.94,1423.52
2020-06-08,118,434,Owned Brand Fashion,7,26.81,187.67
2020-05-03,189,263,Imported Fashion,16,36.06,576.96
2020-01-13,596,450,Electronics,16,283.17,4530.72
2022-08-18,149,941,Electronics,5,148.1,740.5
2021-02-12,111,237,Owned Brand Fashion,5,35.68,178.4
2023-03-26,383,921,Watches,8,335.98,2687.84
2023-11-30,129,972,Beauty,1,41.81,41.81
2021-12-01,169,821,Owned Brand Fashion,6,192.05,1152.3
2021-04-04,619,467,Beauty,19,393.39,7474.41
2023-12-13,321,24,Owned Brand Fashion,3,149.14,447.42
2023-06-21,669,105,Imported Fashion,17,337.4,5735.8
2023-01-14,357,458,Imported Fashion,19,398.84,7577.96
2023-09-24,315,173,Beauty,2,159.94,319.88
2019-10-06,181,766,Electronics,15,105.47,1582.05
2020-06-20,755,271,Imported Fashion,3,170.44,511.32
2023-12-31,142,327,Watches,3,153.74,461.22
2020-10-07,641,911,Beauty,15,311.05,4665.75
2021-09-12,331,616,Owned Brand Fashion,1,69.25,69.25
2023-02-26,320,494,Owned Brand Fashion,6,166.86,1001.16
2023-11-14,21,14,Watches,13,321.97,4185.61
2019-01-22,689,464,Owned Brand Fashion,2,492.03,984.06
2021-12-25,784,472,Imported Fashion,13,129.37,1681.81
2021-12-10,341,282,Owned Brand Fashion,5,424.4,2122.0
2021-04-10,477,486,Imported Fashion,7,407.9,2855.3
2019-02-14,401,621,Imported Fashion,15,325.25,4878.75
2020-11-07,628,329,Beauty,11,308.51,3393.61
2021-01-14,305,897,Watches,9,379.05,3411.45
2021-07-23,217,141,Electronics,6,268.88,1613.28
2021-03-13,539,139,Watches,5,418.52,2092.6
2021-07-29,706,480,Owned Brand Fashion,19,50.98,968.62
2021-09-05,615,852,Beauty,5,147.94,739.7
2022-08-12,550,837,Electronics,10,401.21,4012.1
2020-11-04,269,526,Electronics,14,315.43,4416.02
2022-11-24,713,1000,Electronics,15,234.44,3516.6
2021-01-09,176,428,Beauty,5,242.98,1214.9
2021-07-23,763,702,Imported Fashion,3,278.33,834.99
2020-11-11,287,311,Imported Fashion,16,411.53,6584.48
2020-12-28,110,163,Watches,7,105.39,737.73
2022-10-10,205,942,Watches,10,138.19,1381.9
2020-06-20,666,283,Owned Brand Fashion,7,25.01,175.07
2021-05-01,604,168,Beauty,3,147.29,441.87
2022-09-22,60,153,Watches,9,350.88,3157.92
2023-02-24,203,560,Imported Fashion,10,194.09,1940.9
2019-05-11,323,26,Imported Fashion,11,385.95,4245.45
2021-02-27,606,288,Electronics,9,96.75,870.75
2023-04-20,449,883,Imported Fashion,3,440.65,1321.95
2019-02-07,727,967,Watches,16,439.64,7034.24
2020-08-16,89,276,Watches,18,194.14,3494.52
2022-11-11,385,563,Owned Brand Fashion,13,390.95,5082.35
2022-08-17,204,807,Beauty,19,68.22,1296.18
2020-12-14,605,18,Imported Fashion,6,233.99,1403.94
2020-08-16,328,652,Beauty,11,276.11,3037.21
2019-11-27,607,122,Beauty,3,408.85,1226.55
2021-12-11,311,271,Watches,6,169.27,1015.62
2020-01-22,345,838,Beauty,8,19.98,159.84
2022-01-13,398,507,Watches,6,257.91,1547.46
2023-09-03,441,903,Imported Fashion,9,41.59,374.31
2020-02-26,207,743,Beauty,19,357.12,6785.28
2020-01-28,795,964,Watches,18,246.79,4442.22
2022-05-20,520,794,Owned Brand Fashion,17,472.31,8029.27
2023-03-15,233,336,Electronics,15,455.48,6832.2
2019-02-07,591,977,Electronics,16,7.4,118.4
2019-01-29,205,310,Electronics,5,64.61,323.05
2023-11-29,468,447,Electronics,14,447.01,6258.14
2019-06-21,185,37,Watches,16,311.45,4983.2
2022-07-14,547,711,Watches,11,365.67,4022.37
2022-03-16,333,153,Electronics,4,137.44,549.76
